+----------+----------+--------------+--------------+
|    x1    |    x2    |     f12      |     f21      |
|   1.93   |   0.29   |   -36.1349   |   76.6371    |
|   1.93   |   0.30   |   -35.7091   |   77.2220    |
|   1.93   |   0.31   |   -35.2844   |   77.8106    |
|   1.93   |   0.32   |   -34.8609   |   78.4027    |
|   1.93   |   0.33   |   -34.4385   |   78.9985    |
|   1.93   |   0.34   |   -34.0173   |   79.5978    |
|   1.93   |   0.35   |   -33.5973   |   80.2007    |
|   1.93   |   0.36   |   -33.1784   |   80.8073    |
|   1.93   |   0.37   |   -32.7607   |   81.4174    |
|   1.93   |   0.38   |   -32.3441   |   82.0311    |
|   1.93   |   0.39   |   -31.9287   |   82.6485    |
|   1.93   |   0.40   |   -31.5144   |   83.2694    |
|   1.93   |   0.41   |   -31.1013   |   83.8939    |
|   1.93   |   0.42   |   -30.6894   |   84.5221    |
|   1.93   |   0.43   |   -30.2786   |   85.1538    |
|   1.93   |   0.44   |   -29.8689   |   85.7891    |
|   1.93   |   0.45   |   -29.4605   |   86.4281    |
|   1.93   |   0.46   |   -29.0532   |   87.0706    |
|   1.93   |   0.47   |   -28.6470   |   87.7167    |
|   1.93   |   0.48   |   -28.2420   |   88.3665    |
|   1.93   |   0.49   |   -27.8382   |   89.0198    |
|   1.93   |   0.50   |   -27.4355   |   89.6767    |
|   1.93   |   0.51   |   -27.0340   |   90.3373    |
|   1.93   |   0.52   |   -26.6336   |   91.0014    |
|   1.93   |   0.53   |   -26.2344   |   91.6692    |
|   1.93   |   0.54   |   -25.8364   |   92.3405    |
|   1.93   |   0.55   |   -25.4395   |   93.0154    |
|   1.93   |   0.56   |   -25.0437   |   93.6940    |
|   1.93   |   0.57   |   -24.6492   |   94.3761    |
|   1.93   |   0.58   |   -24.2558   |   95.0618    |
|   1.93   |   0.59   |   -23.8635   |   95.7512    |
|   1.93   |   0.60   |   -23.4724   |   96.4441    |
|   1.93   |   0.61   |   -23.0825   |   97.1406    |
|   1.93   |   0.62   |   -22.6937   |   97.8408    |
|   1.93   |   0.63   |   -22.3061   |   98.5445    |
|   1.93   |   0.64   |   -21.9196   |   99.2518    |
|   1.93   |   0.65   |   -21.5343   |   99.9628    |
|   1.93   |   0.66   |   -21.1501   |   100.6773   |
|   1.93   |   0.67   |   -20.7671   |   101.3954   |
|   1.93   |   0.68   |   -20.3853   |   102.1172   |
|   1.93   |   0.69   |   -20.0046   |   102.8425   |
|   1.93   |   0.70   |   -19.6251   |   103.5714   |
|   1.93   |   0.71   |   -19.2467   |   104.3040   |
|   1.93   |   0.72   |   -18.8695   |   105.0401   |
|   1.93   |   0.73   |   -18.4935   |   105.7799   |
|   1.93   |   0.74   |   -18.1186   |   106.5232   |
|   1.93   |   0.75   |   -17.7449   |   107.2701   |
|   1.93   |   0.76   |   -17.3723   |   108.0207   |
|   1.93   |   0.77   |   -17.0009   |   108.7748   |
|   1.93   |   0.78   |   -16.6306   |   109.5325   |
|   1.93   |   0.79   |   -16.2615   |   110.2939   |
|   1.93   |   0.80   |   -15.8936   |   111.0588   |
|   1.93   |   0.81   |   -15.5268   |   111.8273   |
|   1.93   |   0.82   |   -15.1612   |   112.5995   |
|   1.93   |   0.83   |   -14.7967   |   113.3752   |
|   1.93   |   0.84   |   -14.4334   |   114.1545   |
|   1.93   |   0.85   |   -14.0713   |   114.9375   |
|   1.93   |   0.86   |   -13.7103   |   115.7240   |
|   1.93   |   0.87   |   -13.3505   |   116.5141   |
|   1.93   |   0.88   |   -12.9918   |   117.3079   |
|   1.93   |   0.89   |   -12.6343   |   118.1052   |
|   1.93   |   0.90   |   -12.2779   |   118.9061   |
|   1.93   |   0.91   |   -11.9227   |   119.7107   |
|   1.93   |   0.92   |   -11.5687   |   120.5188   |
|   1.93   |   0.93   |   -11.2158   |   121.3306   |
|   1.93   |   0.94   |   -10.8640   |   122.1459   |
|   1.93   |   0.95   |   -10.5135   |   122.9648   |
|   1.93   |   0.96   |   -10.1641   |   123.7874   |
|   1.93   |   0.97   |   -9.8158    |   124.6135   |
|   1.93   |   0.98   |   -9.4687    |   125.4432   |
|   1.93   |   0.99   |   -9.1228    |   126.2766   |
|   1.93   |   1.00   |   -8.7780    |   127.1135   |
|   1.93   |   1.01   |   -8.4344    |   127.9540   |
|   1.93   |   1.02   |   -8.0919    |   128.7982   |
|   1.93   |   1.03   |   -7.7506    |   129.6459   |
|   1.93   |   1.04   |   -7.4105    |   130.4972   |
|   1.93   |   1.05   |   -7.0715    |   131.3522   |
|   1.93   |   1.06   |   -6.7336    |   132.2107   |
|   1.93   |   1.07   |   -6.3970    |   133.0728   |
|   1.93   |   1.08   |   -6.0615    |   133.9386   |
|   1.93   |   1.09   |   -5.7271    |   134.8079   |
|   1.93   |   1.10   |   -5.3939    |   135.6809   |
|   1.93   |   1.11   |   -5.0619    |   136.5574   |
|   1.93   |   1.12   |   -4.7310    |   137.4375   |
|   1.93   |   1.13   |   -4.4013    |   138.3213   |
|   1.93   |   1.14   |   -4.0727    |   139.2086   |
|   1.93   |   1.15   |   -3.7453    |   140.0995   |
|   1.93   |   1.16   |   -3.4190    |   140.9941   |
|   1.93   |   1.17   |   -3.0939    |   141.8922   |
|   1.93   |   1.18   |   -2.7700    |   142.7939   |
|   1.93   |   1.19   |   -2.4472    |   143.6993   |
|   1.93   |   1.20   |   -2.1256    |   144.6082   |
|   1.93   |   1.21   |   -1.8051    |   145.5207   |
|   1.93   |   1.22   |   -1.4858    |   146.4369   |
|   1.93   |   1.23   |   -1.1677    |   147.3566   |
|   1.93   |   1.24   |   -0.8507    |   148.2799   |
|   1.93   |   1.25   |   -0.5349    |   149.2069   |
|   1.93   |   1.26   |   -0.2202    |   150.1374   |
|   1.93   |   1.27   |    0.0933    |   151.0715   |
|   1.93   |   1.28   |    0.4057    |   152.0093   |
|   1.93   |   1.29   |    0.7169    |   152.9506   |
|   1.93   |   1.30   |    1.0269    |   153.8956   |
|   1.93   |   1.31   |    1.3358    |   154.8441   |
|   1.93   |   1.32   |    1.6435    |   155.7962   |
|   1.93   |   1.33   |    1.9501    |   156.7520   |
|   1.93   |   1.34   |    2.2555    |   157.7113   |
|   1.93   |   1.35   |    2.5597    |   158.6742   |
|   1.93   |   1.36   |    2.8628    |   159.6408   |
|   1.93   |   1.37   |    3.1647    |   160.6109   |
|   1.93   |   1.38   |    3.4655    |   161.5846   |
|   1.93   |   1.39   |    3.7651    |   162.5620   |
|   1.93   |   1.40   |    4.0636    |   163.5429   |
|   1.93   |   1.41   |    4.3609    |   164.5274   |
|   1.93   |   1.42   |    4.6570    |   165.5156   |
|   1.93   |   1.43   |    4.9520    |   166.5073   |
|   1.93   |   1.44   |    5.2459    |   167.5026   |
|   1.93   |   1.45   |    5.5385    |   168.5016   |
|   1.93   |   1.46   |    5.8300    |   169.5041   |
|   1.93   |   1.47   |    6.1204    |   170.5102   |
|   1.93   |   1.48   |    6.4096    |   171.5200   |
|   1.93   |   1.49   |    6.6976    |   172.5333   |
|   1.93   |   1.50   |    6.9845    |   173.5503   |
|   1.93   |   1.51   |    7.2702    |   174.5708   |
|   1.93   |   1.52   |    7.5548    |   175.5949   |
|   1.93   |   1.53   |    7.8382    |   176.6227   |
|   1.93   |   1.54   |    8.1204    |   177.6540   |
|   1.93   |   1.55   |    8.4015    |   178.6889   |
|   1.93   |   1.56   |    8.6815    |   179.7275   |
|   1.93   |   1.57   |    8.9602    |   180.7696   |
|   1.93   |   1.58   |    9.2378    |   181.8153   |
|   1.93   |   1.59   |    9.5143    |   182.8647   |
|   1.93   |   1.60   |    9.7896    |   183.9176   |
|   1.93   |   1.61   |   10.0637    |   184.9741   |
|   1.93   |   1.62   |   10.3367    |   186.0343   |
|   1.93   |   1.63   |   10.6085    |   187.0980   |
|   1.93   |   1.64   |   10.8792    |   188.1653   |
|   1.93   |   1.65   |   11.1487    |   189.2363   |
|   1.93   |   1.66   |   11.4171    |   190.3108   |
|   1.93   |   1.67   |   11.6843    |   191.3889   |
|   1.93   |   1.68   |   11.9503    |   192.4707   |
|   1.93   |   1.69   |   12.2152    |   193.5560   |
|   1.93   |   1.70   |   12.4789    |   194.6449   |
|   1.93   |   1.71   |   12.7415    |   195.7375   |
|   1.93   |   1.72   |   13.0029    |   196.8336   |
|   1.93   |   1.73   |   13.2631    |   197.9334   |
|   1.93   |   1.74   |   13.5222    |   199.0367   |
|   1.93   |   1.75   |   13.7801    |   200.1436   |
|   1.93   |   1.76   |   14.0369    |   201.2542   |
|   1.93   |   1.77   |   14.2925    |   202.3683   |
|   1.93   |   1.78   |   14.5470    |   203.4860   |
|   1.93   |   1.79   |   14.8003    |   204.6074   |
|   1.93   |   1.80   |   15.0524    |   205.7323   |
|   1.93   |   1.81   |   15.3034    |   206.8608   |
|   1.93   |   1.82   |   15.5532    |   207.9930   |
|   1.93   |   1.83   |   15.8019    |   209.1287   |
|   1.93   |   1.84   |   16.0494    |   210.2680   |
|   1.93   |   1.85   |   16.2957    |   211.4110   |
|   1.93   |   1.86   |   16.5409    |   212.5575   |
|   1.93   |   1.87   |   16.7849    |   213.7076   |
|   1.93   |   1.88   |   17.0278    |   214.8614   |
|   1.93   |   1.89   |   17.2695    |   216.0187   |
|   1.93   |   1.90   |   17.5101    |   217.1797   |
|   1.93   |   1.91   |   17.7495    |   218.3442   |
|   1.93   |   1.92   |   17.9877    |   219.5123   |
|   1.93   |   1.93   |   18.2248    |   220.6841   |
|   1.93   |   1.94   |   18.4608    |   221.8594   |
|   1.93   |   1.95   |   18.6955    |   223.0383   |
|   1.93   |   1.96   |   18.9291    |   224.2209   |
|   1.93   |   1.97   |   19.1616    |   225.4070   |
|   1.93   |   1.98   |   19.3929    |   226.5967   |
|   1.93   |   1.99   |   19.6230    |   227.7901   |
|   1.93   |   2.00   |   19.8520    |   228.9870   |
+----------+----------+--------------+--------------+
|   1.94   |   0.00   |   -49.6920   |   60.9200    |
|   1.94   |   0.01   |   -49.2326   |   61.4063    |
|   1.94   |   0.02   |   -48.7743   |   61.8963    |
|   1.94   |   0.03   |   -48.3172   |   62.3898    |
|   1.94   |   0.04   |   -47.8613   |   62.8870    |
|   1.94   |   0.05   |   -47.4065   |   63.3877    |
|   1.94   |   0.06   |   -46.9530   |   63.8920    |
|   1.94   |   0.07   |   -46.5005   |   64.4000    |
|   1.94   |   0.08   |   -46.0492   |   64.9115    |
|   1.94   |   0.09   |   -45.5991   |   65.4267    |
|   1.94   |   0.10   |   -45.1502   |   65.9454    |
|   1.94   |   0.11   |   -44.7024   |   66.4677    |
|   1.94   |   0.12   |   -44.2558   |   66.9937    |
|   1.94   |   0.13   |   -43.8104   |   67.5232    |
|   1.94   |   0.14   |   -43.3661   |   68.0564    |
|   1.94   |   0.15   |   -42.9229   |   68.5931    |
|   1.94   |   0.16   |   -42.4810   |   69.1334    |
|   1.94   |   0.17   |   -42.0402   |   69.6774    |
|   1.94   |   0.18   |   -41.6006   |   70.2249    |
|   1.94   |   0.19   |   -41.1621   |   70.7761    |
|   1.94   |   0.20   |   -40.7248   |   71.3308    |
|   1.94   |   0.21   |   -40.2887   |   71.8891    |
|   1.94   |   0.22   |   -39.8537   |   72.4511    |
|   1.94   |   0.23   |   -39.4199   |   73.0166    |
|   1.94   |   0.24   |   -38.9872   |   73.5858    |
|   1.94   |   0.25   |   -38.5557   |   74.1585    |
|   1.94   |   0.26   |   -38.1254   |   74.7348    |
|   1.94   |   0.27   |   -37.6963   |   75.3148    |
|   1.94   |   0.28   |   -37.2683   |   75.8983    |
|   1.94   |   0.29   |   -36.8415   |   76.4855    |
|   1.94   |   0.30   |   -36.4158   |   77.0762    |
|   1.94   |   0.31   |   -35.9913   |   77.6705    |
|   1.94   |   0.32   |   -35.5680   |   78.2685    |
|   1.94   |   0.33   |   -35.1458   |   78.8700    |
|   1.94   |   0.34   |   -34.7248   |   79.4752    |
|   1.94   |   0.35   |   -34.3049   |   80.0839    |
|   1.94   |   0.36   |   -33.8863   |   80.6962    |
|   1.94   |   0.37   |   -33.4688   |   81.3122    |
|   1.94   |   0.38   |   -33.0524   |   81.9317    |
|   1.94   |   0.39   |   -32.6372   |   82.5549    |
|   1.94   |   0.40   |   -32.2232   |   83.1816    |
|   1.94   |   0.41   |   -31.8103   |   83.8119    |
|   1.94   |   0.42   |   -31.3986   |   84.4459    |
|   1.94   |   0.43   |   -30.9881   |   85.0834    |
|   1.94   |   0.44   |   -30.5788   |   85.7246    |
|   1.94   |   0.45   |   -30.1705   |   86.3693    |
|   1.94   |   0.46   |   -29.7635   |   87.0176    |
|   1.94   |   0.47   |   -29.3576   |   87.6696    |
|   1.94   |   0.48   |   -28.9529   |   88.3251    |
|   1.94   |   0.49   |   -28.5494   |   88.9843    |
|   1.94   |   0.50   |   -28.1470   |   89.6470    |
|   1.94   |   0.51   |   -27.7458   |   90.3133    |
|   1.94   |   0.52   |   -27.3457   |   90.9833    |
|   1.94   |   0.53   |   -26.9468   |   91.6568    |
|   1.94   |   0.54   |   -26.5491   |   92.3340    |
|   1.94   |   0.55   |   -26.1525   |   93.0147    |
|   1.94   |   0.56   |   -25.7572   |   93.6990    |
|   1.94   |   0.57   |   -25.3629   |   94.3870    |
|   1.94   |   0.58   |   -24.9698   |   95.0785    |
|   1.94   |   0.59   |   -24.5779   |   95.7737    |
|   1.94   |   0.60   |   -24.1872   |   96.4724    |
|   1.94   |   0.61   |   -23.7976   |   97.1747    |
|   1.94   |   0.62   |   -23.4092   |   97.8807    |
|   1.94   |   0.63   |   -23.0220   |   98.5902    |
|   1.94   |   0.64   |   -22.6359   |   99.3034    |
|   1.94   |   0.65   |   -22.2509   |   100.0201   |
|   1.94   |   0.66   |   -21.8672   |   100.7404   |
|   1.94   |   0.67   |   -21.4846   |   101.4644   |
|   1.94   |   0.68   |   -21.1032   |   102.1919   |
|   1.94   |   0.69   |   -20.7229   |   102.9231   |
|   1.94   |   0.70   |   -20.3438   |   103.6578   |
|   1.94   |   0.71   |   -19.9659   |   104.3961   |
|   1.94   |   0.72   |   -19.5891   |   105.1381   |
|   1.94   |   0.73   |   -19.2135   |   105.8836   |
|   1.94   |   0.74   |   -18.8390   |   106.6328   |
|   1.94   |   0.75   |   -18.4657   |   107.3855   |
|   1.94   |   0.76   |   -18.0936   |   108.1418   |
|   1.94   |   0.77   |   -17.7227   |   108.9018   |
|   1.94   |   0.78   |   -17.3529   |   109.6653   |
|   1.94   |   0.79   |   -16.9843   |   110.4325   |
|   1.94   |   0.80   |   -16.6168   |   111.2032   |
|   1.94   |   0.81   |   -16.2505   |   111.9775   |
|   1.94   |   0.82   |   -15.8854   |   112.7555   |
|   1.94   |   0.83   |   -15.5214   |   113.5370   |
|   1.94   |   0.84   |   -15.1586   |   114.3222   |
|   1.94   |   0.85   |   -14.7969   |   115.1109   |
|   1.94   |   0.86   |   -14.4365   |   115.9032   |
|   1.94   |   0.87   |   -14.0772   |   116.6992   |
|   1.94   |   0.88   |   -13.7190   |   117.4987   |
|   1.94   |   0.89   |   -13.3620   |   118.3019   |
|   1.94   |   0.90   |   -13.0062   |   119.1086   |
|   1.94   |   0.91   |   -12.6515   |   119.9189   |
|   1.94   |   0.92   |   -12.2980   |   120.7329   |
|   1.94   |   0.93   |   -11.9457   |   121.5504   |
|   1.94   |   0.94   |   -11.5946   |   122.3716   |
|   1.94   |   0.95   |   -11.2445   |   123.1963   |
|   1.94   |   0.96   |   -10.8957   |   124.0246   |
|   1.94   |   0.97   |   -10.5480   |   124.8566   |
|   1.94   |   0.98   |   -10.2015   |   125.6921   |
|   1.94   |   0.99   |   -9.8562    |   126.5313   |
|   1.94   |   1.00   |   -9.5120    |   127.3740   |
|   1.94   |   1.01   |   -9.1690    |   128.2203   |
|   1.94   |   1.02   |   -8.8271    |   129.0703   |
|   1.94   |   1.03   |   -8.4864    |   129.9238   |
|   1.94   |   1.04   |   -8.1469    |   130.7810   |
|   1.94   |   1.05   |   -7.8085    |   131.6417   |
|   1.94   |   1.06   |   -7.4714    |   132.5060   |
|   1.94   |   1.07   |   -7.1353    |   133.3740   |
|   1.94   |   1.08   |   -6.8004    |   134.2455   |
|   1.94   |   1.09   |   -6.4667    |   135.1207   |
|   1.94   |   1.10   |   -6.1342    |   135.9994   |
|   1.94   |   1.11   |   -5.8028    |   136.8817   |
|   1.94   |   1.12   |   -5.4726    |   137.7677   |
|   1.94   |   1.13   |   -5.1436    |   138.6572   |
|   1.94   |   1.14   |   -4.8157    |   139.5504   |
|   1.94   |   1.15   |   -4.4889    |   140.4471   |
|   1.94   |   1.16   |   -4.1634    |   141.3474   |
|   1.94   |   1.17   |   -3.8390    |   142.2514   |
|   1.94   |   1.18   |   -3.5158    |   143.1589   |
|   1.94   |   1.19   |   -3.1937    |   144.0701   |
|   1.94   |   1.20   |   -2.8728    |   144.9848   |
|   1.94   |   1.21   |   -2.5531    |   145.9031   |
|   1.94   |   1.22   |   -2.2345    |   146.8251   |
|   1.94   |   1.23   |   -1.9171    |   147.7506   |
|   1.94   |   1.24   |   -1.6008    |   148.6798   |
|   1.94   |   1.25   |   -1.2857    |   149.6125   |
|   1.94   |   1.26   |   -0.9718    |   150.5488   |
|   1.94   |   1.27   |   -0.6591    |   151.4888   |
|   1.94   |   1.28   |   -0.3475    |   152.4323   |
|   1.94   |   1.29   |   -0.0371    |   153.3795   |
|   1.94   |   1.30   |    0.2722    |   154.3302   |
|   1.94   |   1.31   |    0.5803    |   155.2845   |
|   1.94   |   1.32   |    0.8872    |   156.2425   |
|   1.94   |   1.33   |    1.1930    |   157.2040   |
|   1.94   |   1.34   |    1.4976    |   158.1692   |
|   1.94   |   1.35   |    1.8011    |   159.1379   |
|   1.94   |   1.36   |    2.1033    |   160.1102   |
|   1.94   |   1.37   |    2.4044    |   161.0862   |
|   1.94   |   1.38   |    2.7044    |   162.0657   |
|   1.94   |   1.39   |    3.0032    |   163.0489   |
|   1.94   |   1.40   |    3.3008    |   164.0356   |
|   1.94   |   1.41   |    3.5973    |   165.0259   |
|   1.94   |   1.42   |    3.8926    |   166.0199   |
|   1.94   |   1.43   |    4.1867    |   167.0174   |
|   1.94   |   1.44   |    4.4796    |   168.0186   |
|   1.94   |   1.45   |    4.7715    |   169.0233   |
|   1.94   |   1.46   |    5.0621    |   170.0316   |
|   1.94   |   1.47   |    5.3516    |   171.0436   |
|   1.94   |   1.48   |    5.6399    |   172.0591   |
|   1.94   |   1.49   |    5.9270    |   173.0783   |
|   1.94   |   1.50   |    6.2130    |   174.1010   |
|   1.94   |   1.51   |    6.4978    |   175.1273   |
|   1.94   |   1.52   |    6.7815    |   176.1573   |
|   1.94   |   1.53   |    7.0640    |   177.1908   |
|   1.94   |   1.54   |    7.3453    |   178.2280   |
|   1.94   |   1.55   |    7.6255    |   179.2687   |
|   1.94   |   1.56   |    7.9044    |   180.3130   |
|   1.94   |   1.57   |    8.1823    |   181.3610   |
|   1.94   |   1.58   |    8.4590    |   182.4125   |
|   1.94   |   1.59   |    8.7345    |   183.4677   |
|   1.94   |   1.60   |    9.0088    |   184.5264   |
|   1.94   |   1.61   |    9.2820    |   185.5887   |
|   1.94   |   1.62   |    9.5540    |   186.6547   |
|   1.94   |   1.63   |    9.8248    |   187.7242   |
|   1.94   |   1.64   |   10.0945    |   188.7974   |
|   1.94   |   1.65   |   10.3631    |   189.8741   |
|   1.94   |   1.66   |   10.6304    |   190.9544   |
|   1.94   |   1.67   |   10.8966    |   192.0384   |
|   1.94   |   1.68   |   11.1616    |   193.1259   |
|   1.94   |   1.69   |   11.4255    |   194.2171   |
|   1.94   |   1.70   |   11.6882    |   195.3118   |
